date,tweets,user,clean_text1
2014-10-04,"Saya akan ada di sana :) RT @Dhebot91 Untuk yg di Klungkung , besok datang ke diskusi #BaliTolakReklamasi di Bale Banjar Pande Galiran .",JRX_SID,klungkung besok diskusi bale banjar pande galiran
2014-09-30,"Panggung #KonserSvaraBumi malam ini di #RollingStoneCafe Jakarta ! SID , Seringai , Navicula dll !  #BaliTolakReklamasi",JRX_SID,panggung malam jakarta sid seringai navicula
2014-09-28,HOT ! RT @Gita_LR Makin banyak penggemarmu makin banyak juga yg akan dukung #BaliTolakReklamasi . @xRMBLx,JRX_SID,hot penggemarmu dukung
2014-09-27,"Pak @jokowi_do2 , adik -adik SD ini nyanyi #BaliTolakReklamasi tapi dibubarkan Polisi :  (video ) #PlsRT #FTP",JRX_SID,adik adik sd nyanyi dibubarkan polisi video
2014-09-26,Para musisi Bali yg tak takut hitam dan dicap gila demi #BaliTolakReklamasi ! > RT @RCBS_FM,JRX_SID,musisi bali takut hitam dicap gila
2014-09-26,Inilah demo #BaliTolakReklamasi pak @jokowi_do2 :) RT @ciko_tista Beneran demo tanpa kekerasan . Jadi ngrasa aman aja lewat Renon .  #PlsRT,JRX_SID,demo demo kekerasan ngrasa aman renon
2014-09-26,"Tanpa dikomando /dijanjikan permen , anak2 SD ini serentak nyanyikan mars #BaliTolakReklamasi saat melihat ada demo !",JRX_SID,dikomando dijanjikan permen anak sd serentak nyanyikan mars demo
2014-09-23,Hormat buat @sarasdewi yg gagah berani meneriaki orang2 bayaran kubu pro reklamasi yg sok memantau demo #BaliTolakReklamasi di Jakarta kmrn .,JRX_SID,hormat gagah berani meneriaki orang bayaran kubu pro reklamasi memantau demo jakarta kemarin
2014-09-23,"Pak @jokowi_do2 ini ada mural #BaliTolakReklamasi di Athena , Yunani . Beritanya :  #plsRT",JRX_SID,mural athena yunani beritanya
2014-09-22,Siang Pak @jokowi_do2 - sudah ada 150 lebih baliho #BaliTolakReklamasi berdiri di Bali . Cek fotonya di :  #PlsRT,JRX_SID,siang onehundredandfifty baliho berdiri bali cek fotonya
2014-09-21,"Ini satu dari ratusan baliho , pak @jokowi_do2 :) RT @Agus_Suwadana #BaliTolakReklamasi #BatalkanPerpreslimasatu /bjad",JRX_SID,ratusan baliho bjad
2014-09-20,Pagi ini di depan Plaza Indonesia . Aksi #BaliTolakReklamasi disaksikan ribuan warga Jakarta . | via @putra_SITD,JRX_SID,pagi plaza indonesia aksi disaksikan ribuan warga jakarta
2014-09-18,"Fanbase band2 nasional , ayo ajak idola kalian utk dukung #BaliTolakReklamasi . Ga adil kalau mereka bisanya cuma cari duit saja di Bali :)",JRX_SID,fanbase band nasional ayo ajak idola dukung adil bisanya cari uang bali
2014-09-18,Mas @AHMADDHANIPRAST mau main di konser #BaliTolakReklamasi ? Tapi ga dibayar dan berisiko dimusuhi oleh penguasa /investor . Berani ?,JRX_SID,main konser dibayar berisiko dimusuhi penguasa investor berani
2014-09-15,Kawan -kawan di Jakarta yg dukung #BaliTolakReklamasi silakan cek TL @melaniesubono - akan ada acara ngamen bersama . Yuk ! :),JRX_SID,kawan kawan jakarta dukung silakan cek timeline acara ngamen ayo
2014-09-14,"Semeton Intan Permai , Kerobokan dirikan baliho #BaliTolakReklamasi di depan LP Kerobokan . Mantap @dodysubur dkk !",JRX_SID,semeton intan permai kerobokan dirikan baliho lp kerobokan mantap kawan kawan
2014-09-12,"Bemo Corner , persimpangan tersibuk di Kuta , berdiri gagah baliho #BaliTolakReklamasi ! Lanjutkan @mannastya dkk !",JRX_SID,bemo corner persimpangan tersibuk kuta berdiri gagah baliho lanjutkan kawan kawan
2014-09-12,"Salut , pemuda Br . Pande , Kuta hari ini resmi dirikan baliho #BaliTolakReklamasi di depan banjarnya . cc : @mannastya",JRX_SID,salut pemuda pande kuta resmi dirikan baliho banjar
2014-09-11,@Sabath_Kumis @AUMANRIMAU @ForBALI13 @gendovara Auman mah sudah dari lama support #BaliTolakReklamasi :),JRX_SID,auman dukung
2014-09-11,"Fanbase band nasional yg ada di Bali , ayo ajak band idola kalian utk dukung #BaliTolakReklamasi - Biar ga bisanya cari makan saja di Bali :)",JRX_SID,fanbase band nasional bali ayo ajak band idola dukung biar bisanya cari makan bali
2014-09-10,Mau tahu bagaimana aparat di Bali menekan anak -anak SMP @FORVIVALbjad agar tak suarakan #BaliTolakReklamasi ? Cek TL saya semalam .,JRX_SID,aparat bali menekan anak anak smp suarakan cek timeline semalam
2014-09-10,"SID /band2 lain yg suarakan #BaliTolakReklamasi utk cari popularitas ? Salah . Yg kami dpt justru tekanan , musuh & dipersulitnya ijin2 konser .",JRX_SID,sid band suarakan cari popularitas salah tekanan musuh dipersulitnya ijin konser
2014-09-10,"Tekanan polisi tadi ga ngaruh ke SID karena kami bertiga pakai baju #BaliTolakReklamasi dan berkali -kali bilang ""selamatkan pesisir Bali "" :)",JRX_SID,tekanan polisi ngaruh sid bertiga pakai baju berkali kali bilang selamatkan pesisir bali
2014-09-10,Polisi juga menekan anak2 SMP panitia acara tadi utk memastikan ga ada yg bicara #BaliTolakReklamasi di stage . Hihi . Anak2 SMP Bali GAGAH !,JRX_SID,polisi menekan anak smp panitia acara bicara stage anak smp bali gagah
2014-09-10,"Komika @GePamungkas yg tampil sebelum SID dicari polisi karena sempat singgung #BaliTolakReklamasi di stage . Sorry bro Ge , jgn kapok ya :)",JRX_SID,komika tampil sid dicari polisi singgung stage kapok
2014-09-10,"Intel -intel sekitar GOR Ngurah Rai sudah pada makan ? Tenang pak , ini acara anak SMP , masak sih SID suarakan #BaliTolakReklamasi ? :D",JRX_SID,intel intel gor ngurah rai makan tenang acara anak smp masak sid suarakan
2014-09-09,Kekuatan uang pihak pro -reklamasi luar biasa besarnya . Bantu  #BaliTolakReklamasi dengan berdonasi setulusnya di :,JRX_SID,kekuatan uang pro reklamasi besarnya bantu berdonasi setulusnya
2014-09-09,"Kalau kalian ga mau dibully di soc -med , ayo bertarung dgn ksatria , ga usah bayar ormas utk ngancurin baliho #BaliTolakReklamasi . Berani ?",JRX_SID,dibully soc med ayo bertarung kesatria bayar ormas ngancurin baliho berani
2014-09-09,Buzzer pro -reklamasi ngeluh merasa hak berpendapatnya dibatasi . Lalu puluhan baliho #BaliTolakReklamasi yg kalian hancurkan gmn kabarnya ?,JRX_SID,buzzer pro reklamasi ngeluh hak berpendapatnya dibatasi puluhan baliho hancurkan kabarnya
2014-09-08,Bayangkan saja jika semua brand yg lahir /hidup dari skena musik bersatu berkontribusi utk #BaliTolakReklamasi - gelegarnya akan maha -dahsyat,JRX_SID,bayangkan brand lahir hidup skena musik bersatu berkontribusi gelegar maha dahsyat
2014-09-08,"Pro reklamasi nuduh brand saya @xRMBLx manfaatin #BaliTolakReklamasi utk jualan . Lalu , harusnya semua brand netral ? Enak di kamu , nyet !",JRX_SID,pro reklamasi nuduh brand manfaatin jualan brand netral enak nyet
2014-09-07,"Pemuda seluruh banjar di Legian , Kuta turun ke jalan memenuhi Legian dengan baliho #BaliTolakReklamasi . Gagah !",JRX_SID,pemuda banjar legian kuta turun jalan memenuhi legian baliho gagah
2014-09-06,"Terima kasih @MAIAsangJUARA yg support #BaliTolakReklamasi . Maaf Bali ga bisa balas dgn uang , tapi dgn cinta :)",JRX_SID,terima kasih dukung maaf bali balas uang cinta
2014-09-06,Tadi SID gaungkan #BaliTolakReklamasi & #JogjaOraDidol di depan 15 ribu penonton di Jogja . Semoga besok lahir 15 ribu pemberontak baru !,JRX_SID,sid gaungkan fifteen ribu penonton jogja semoga besok lahir fifteen ribu pemberontak
2014-09-05,"Lucu liat anak muda yg enggan dukung #BaliTolakReklamasi hanya krn takut dibilang ikut -ikutan . Baginya , citra 'cool '  lbh penting drpd alam .",JRX_SID,lucu lihat anak muda enggan dukung takut dibilang ikutan baginya citra cool drpd alam
2014-09-05,"Bingung dimana cari baju #BaliTolakReklamasi ? Silakan ke konser #MusikBergetar malam ini di Lingkar Art , Gatsu .",JRX_SID,bingung dimana cari baju silakan konser malam lingkar art gatsu
2014-09-05,"Apapun dasarmu dukung #BaliTolakReklamasi , baik ikut2an or serius berjuang , itu ga masalah . Selama kita bersatu menolaknya , itu yg penting .",JRX_SID,apapun dasarmu dukung serius berjuang bersatu menolaknya
2014-09-05,"#MusikBergetar hari ini , kalian bs donasi (minimum ) 5 rb utk gerakan #BaliTolakReklamasi agar gerakan ini makin besar , membumi & tidak mati .",JRX_SID,donasi minimum ribu gerakan gerakan membumi mati
2014-09-05,"Bali hari ini ! #MusikBergetar untuk #BaliTolakReklamasi di Lingkar Art Space , Gatsu . Yuk ramaikan !",JRX_SID,bali lingkar art space gatsu ayo ramaikan
2014-09-05,"Jangan lupa , besok konser #MusikBergetar ada belasan band punk , metal , rockabilly bersatu utk #BaliTolakReklamasi !",JRX_SID,lupa besok konser belasan band punk metal rockabilly bersatu
2014-09-05,Tadi bertemu ketua2 STT 3 banjar di Legian . Mereka putuskan besok naikkan baliho #BaliTolakReklamasi di seputar Legian & pantai 66 . Yeah !,JRX_SID,bertemu ketua stt banjar legian putuskan besok naikkan baliho seputar legian pantai sixtysix yeah
2013-08-21,Kaos yg dipake @JRX_SID #BaliTolakReklamasi dr @radic_co (clothing milik @WalhiBali ) sudah saya order \m /,leakBALI_,kaos dipake clothing milik
2013-08-19,Aji kude sik ? RT @JRX_SID : Kaos #BaliTolakReklamasi dr @radic_co (clothing milik @WalhiBali ) Dapatkan di 081916477959,leakBALI_,aji kude kaos clothing milik dapatkan
2013-08-19,Asal jngn tolak cintaku ya ? :* RT @baliekarock : #BaliTolakReklamasi,leakBALI_,jngn tolak cintaku
2015-05-23,"ayo kita turun kejalan lagi !
hari kamis tanggal 28 .
#BaliTolakReklamasi #BatalkanPerpreslimasatuthbjad #leakBALI_",leakBALI_,ayo turun kejalan kamis tanggal twentyeight
2016-08-30,"#PercumaPunyaGubernur klo tdk berpihak kedapa rakyat
#BaliTolakReklamasi #BatalkanPerpresNolimasatuthbjad",leakBALI_,berpihak kedapa rakyat
2016-08-24,"Sampai ketemu besok disrumah rakyat
#SayaTolakReklamasi #BaliTolakReklamasi #BatalkanPerpresNolimasatuthbjad",leakBALI_,ketemu besok disrumah rakyat
2016-08-15,"Ngakunya membela rakyat tapi malah membela investor !!!
#LawanKriminalisasiAktivisForBALI #BaliTolakReklamasi #BatalkanPerpresNolimasatuthbjad",leakBALI_,ngakunya membela rakyat membela investor
2016-08-08,"Bongkar kemana mengalirnya 1T ?
#Bongkar1TdanaTW
#BaliTolakReklamasi #TolakReklamasiTelukBenoa <e2><80><a6>",leakBALI_,bongkar kemana mengalirnya 1t
2016-02-14,@no_enk28 @timdelikrcti @OfficialRCTI apakah akan sama sperti station tv2 yg lain ketika bertema #BaliTolakReklamasi acara seketika batal ?,leakBALI_,sperti station tv bertema acara batal
2016-01-29,"apakah ini yang namanya ratusan ?
ya kalau mata kamu katarak atau buta !!!
#BaliTolakReklamasi <e2><80><a6>",leakBALI_,namanya ratusan mata katarak buta
2016-01-29,"CNN Indonesia menyiarkan aksi Bali Tolak Reklamasi tadi pagi
#BaliTolakReklamasi <e2><80><a6>",leakBALI_,cnn indonesia menyiarkan aksi bali tolak reklamasi pagi
2016-01-29,"kita cuma ratusan orang yang memenuhi jalanan di renon tadi pagi !
#BaliTolakReklamasi <e2><80><a6>",leakBALI_,ratusan orang memenuhi jalanan renon pagi
2013-09-05,"Dlunya saya jelek , stelah memakai kaos #BaliTolakReklamasi saya jadi lbih gagah dri @JRX_SID thx @WalhiBali :D",leakBALI_,dlunya jelek stelah memakai kaos lbih gagah
2013-09-02,"Satustali tlp 081916477959 RT @pecox21 : Kude sik ? ""leakBALI_: <--- lagi dikantor @WalhiBali nyemak baju #BaliTolakReklamasi liu ade baju ,",leakBALI_,satustali telpon kude leakbali dikantor nyemak baju liu adik baju
2013-09-02,Jln . Dewi madri 4 no .2 renon RT @whira_RMBL : Dje kntorne ? RT leakBALI_: <--- lagi dikantor @WalhiBali nyemak baju #BaliTolakReklamasi liu,leakBALI_,jalan dewi madri renon dje kntorne leakbali dikantor nyemak baju liu
2013-09-02,"<--- lagi dikantor @WalhiBali nyemak baju #BaliTolakReklamasi liu ade baju , ane konden mesen enggal mesen :)",leakBALI_,dikantor nyemak baju liu adik baju konden mesen enggal mesen
2013-09-01,"Tlp ke 081916477959 RT @dewa_pradana : Om ije meli baju #BaliTolakReklamasi ? Diiolas bales cepok (<cb><98><ca><83><c6><aa><cb><98>)  ""leakBALI_: Yg belom tidur cek TL",leakBALI_,telpon ije meli baju diiolas bales cepok leakbali belom tidur cek timeline
2013-08-31,"Bangun Bali , tolak reklamasi . Sayang Bali tolak reklamasi . Bangun Bali tolak dibohongi , rusak bumi dan anak negeri . #BaliTolakReklamasi",leakBALI_,bangun bali tolak reklamasi sayang bali tolak reklamasi bangun bali tolak dibohongi rusak bumi anak negeri
2013-08-31,<---- lagi dijln sambil dengerin lagu #BaliTolakReklamasi merinding,leakBALI_,dijln dengerin lagu merinding
2013-08-26,"Liunang jeleme luar ne dadi calo tanah ajak ngurusang properti , ye gen hidup diBali nak Bali cuma dadi penonton gen #BaliTolakReklamasi",leakBALI_,liunang jeleme dadi calo tanah ajak ngurusang properti gen hidup dibali nak bali dadi penonton gen
2013-08-26,Ternyata ayam pun ikut berteriak #BaliTolakReklamasi divideo yg udah ditonton 7rb viewer,leakBALI_,ayam berteriak divideo udah ditonton 7rb viewer
2013-11-06,Suara penolakan reklamasi teluk benoa dari musisi kawakan @iwanfals #BaliTolakReklamasi,leakBALI_,suara penolakan reklamasi teluk benoa musisi kawakan
2013-10-11,Hub --<c2><bb> @Radic_co RT @Ica_cuantiek : min infoin dunk dmn bisa mendapatkan baju #BaliTolakReklamasi leakBALI_,leakBALI_,hubung admin infoin dmn baju leakbali
2013-10-06,"Kaget denger anak <c2><b2> pda nyanyi #BaliTolakReklamasi ""kita semua makan nasi , bukannya butuh reklamasi "" mrka peduli akan masa depan mrka sendiri",leakBALI_,kaget denger anak pda nyanyi makan nasi butuh reklamasi mrka peduli mrka
2013-10-06,"Wow !!! Anak kecil pun udah hafal sama lagu #BaliTolakReklamasi anak kecil aja udah peduli sama Bali , kenapa @mangku_pastika tidak peduli ?",leakBALI_,anak udah hafal lagu anak udah peduli bali peduli
2014-06-27,mau liat aksi parade budaya #BaliTolakReklamasi td siang yg dihadiri ribuan orang cek TL @forbali13 INGAT mereka tanpa dibayar !,leakBALI_,lihat aksi parade budaya siang dihadiri ribuan orang cek timeline dibayar
2014-06-26,HARI INI !!! diparkir timur lapangan renon jam 9 pagi ! rapatkan barisan #BaliTolakReklamasi #BatalkanPerpresNolimasatuthbjad,leakBALI_,diparkir timur lapangan renon jam pagi rapatkan barisan
2014-06-26,"semoga sepatu barunya @gendovara tidak rusak :) RT @JRX_SID : Besok , beberapa TV nasional akan meliput Parade Budaya #BaliTolakReklamasi",leakBALI_,semoga sepatu barunya rusak besok tv nasional meliput parade budaya
2014-06-26,"tdk cuma didarat , dilaut pun #BaliTolakReklamasi @JRX_SID @gendovara tanjung benoa tolak reklamasi",leakBALI_,didarat dilaut tanjung benoa tolak reklamasi
2014-06-25,ayo gabung diparade budaya #balitolakreklamasi dan #batalkanperpresnolimasatuthbjad ditimur lapangan renon <e2><80><a6>,leakBALI_,ayo gabung diparade budaya ditimur lapangan renon
2014-06-24,mari bergabung di parade budaya #BaliTolakReklamasi dng penuh cinta terhadap ibu pertiwi #BatalkanPerpresNolimasatuthbjad,leakBALI_,mari bergabung parade budaya penuh cinta pertiwi
2014-06-24,layangan #BaliTolakReklamasi bergoyang dilangit suwung kauh :) #BatalkanPerpreslimasatuthbjad @JRX_SID @gendovara,leakBALI_,layangan bergoyang dilangit suwung kauh
2014-06-16,lautan manusia didepan bajra sandi yg #BaliTolakReklamasi dan #BatalkanPerpreslimasatuthbjad cc : @JRX_SID,leakBALI_,lautan manusia didepan bajra sandi
2014-06-14,selamat pagi @menarafmbali slm buat @JRX_SID dan @gendovara tetap suarakan #BatalkanPerpreslimasatuthbjad dan #BaliTolakReklamasi suksma penyiar,leakBALI_,selamat pagi slm suarakan suksma penyiar
2014-06-14,akhirnya ormas Laskar Bali mendukung #BaliTolakReklamasi ayo semua masyarakat Bali kita dukung #BaliTolakReklamasi demi Bali kalian tercinta,leakBALI_,ormas laskar bali mendukung ayo masyarakat bali dukung bali tercinta
2014-06-13,ayo anak muda ganti avatar kalian dengan avatar ini #BaliTolakReklamasi #BatalkanPerpresNOlimasatu /bjad,leakBALI_,ayo anak muda ganti avatar avatar bjad
2014-06-07,"mari warga bali tetap #BaliTolakReklamasi dihari laut sedunia , jangan sampai wisata bahari dibali rusak . #RETWEEET",leakBALI_,mari warga bali dihari laut sedunia wisata bahari dibali rusak
2014-01-22,mekelo2 irage bise ngontrak ditanah kelahiran pedidi :( #BaliTolakReklamasi,leakBALI_,mekelo irage bise ngontrak ditanah kelahiran pedidi
2014-09-03,"ini Baliku , I BALI banyangkan klo ini dirusak oleh investor rakus . apa jadinya Bali ? #BaliTolakReklamasi @JRX_SID",leakBALI_,baliku bali banyangkan dirusak investor rakus bali
2014-09-03,@Safeby_ si @N_AurelJKT48 akan lebih cantik klo menyuarakan #BaliTolakReklamasi dan klo dia masih sayang Bali tanah kelahirannya,leakBALI_,cantik menyuarakan sayang bali tanah kelahirannya
2014-09-01,selamat pagi menjelang siang ... tetap suarakan #BaliTolakReklamasi demi Bali tercinta dan tanah kelahiran kita tercinta :),leakBALI_,selamat pagi menjelang siang suarakan bali tercinta tanah kelahiran tercinta
2014-08-31,"selamat siang , semoga truknya gak dihancurin sama orang berbadan kekar ya @JRX_SID :) #BaliTolakReklamasi",leakBALI_,selamat siang semoga truknya dihancurin orang berbadan kekar
2014-08-31,dulu Bali pulau seribu Pura . sekarang Bali pulau seribu beton . #BaliTolakReklamasi #BatalkanPerpresNolimasatuThbjad,leakBALI_,bali pulau seribu pura bali pulau seribu beton
2014-08-30,bli @JRX_SID yuk ramai2 koment di IG Jupe tntng #BaliTolakReklamasi agar dia cepat sadar ! dia lg dibali,leakBALI_,ayo ramai koment jupe tntng cepat sadar dibali
2014-08-30,spanduk #BaliTolakReklamasi disanur semakin banyak ! rusak baliho 1 tumbuh 1000 baliho /sepandul baru cc : @gendovara,leakBALI_,spanduk disanur rusak baliho tumbuh onethousand baliho sepandul
2014-08-30,"jomblo keluyuran sing jelas = sing ngelah gae .

jomblo ngonyong jumah sambil ngetweet #BaliTolakReklamasi #JokoWillSaveBali = keren .",leakBALI_,jomblo keluyuran ngelah gae jomblo ngonyong jumah ngetweet keren
2014-08-30,*peluk teman2 @forbali13 yg sudah menerobos paspampres buat ngasi dokumen #BaliTolakReklamasi * kalian pahlawan kami :* *cium becek *,leakBALI_,peluk teman menerobos paspampres dokumen pahlawan cium becek
2014-08-28,selamat pagi  silahkan baca tulisan @jrx_sid agar kalian lebih paham  #balitolakreklamasi <e2><80><a6>,leakBALI_,selamat pagi silahkan baca tulisan paham
2014-08-28,orang yg merusak baliho #BaliTolakReklamasi secara tidak langsung sudah menghina STT /desa yg dirusak krn dibaliho isi nama STT /desa .,leakBALI_,orang merusak baliho langsung menghina stt desa dirusak dibaliho isi nama stt desa
2014-08-28,yg pro -reklamasi sudah main lewat sms ! apa pun akan mereka lakukan asal reklamasi berjalan mulus ! dasar licik !!! #balitolakreklamasi,leakBALI_,pro reklamasi main sms lakukan reklamasi berjalan mulus dasar licik
2014-08-28,biar demo jek maan gen selah CinLok ciiee ciiee @jrx_sid 8rianna_  #balitolakreklamasi <e2><80><a6>,leakBALI_,biar demo jek maan gen selah cinlok ciiee ciiee 8rianna
2014-08-27,selamat pagi ... satukan barisan ... kepalkan tangan .... lalu triakan TOLAK REKLAMASI !!! #BaliTolakReklamasi,leakBALI_,selamat pagi satukan barisan kepalkan tangan triakan tolak reklamasi
2014-08-26,"selamat datang diBali pak @jokowi_do2 pulau yg sudah memenangkan bapak , mau kah bapak blusukan untuk mendengar tentang #BaliTolakReklamasi ?",leakBALI_,selamat dibali pulau memenangkan blusukan mendengar
2014-08-26,ayo sambut kedatangan pak @jokowi_do2 besok !!! #bergerak #BaliTolakReklamasi #JokowiWillSaveBali,leakBALI_,ayo sambut kedatangan besok
2014-08-26,"hapir semua baliho2  #BaliTolakReklamasi yg berada dijln bypass ngurah rai dirobek , yg lebih parah baliho jalak bali sama dibet ngandang .",leakBALI_,hapir baliho dijln bypass ngurah rai dirobek parah baliho jalak bali dibet ngandang
2014-08-26,"gak ada yg mudah untuk mencapai kemenangan , kita harus melalui yg terburuk untuk mendapatkan yg terbaik untuk alam . #BaliTolakReklamasi",leakBALI_,mudah mencapai kemenangan terburuk terbaik alam
2014-08-26,jgn pernah menyerah kawan ! walaupun baliho dirobek kita tetap melawan dgn cara damai bukan cara pengecut sperti mereka ! #BaliTolakReklamasi,leakBALI_,menyerah kawan baliho dirobek melawan damai pengecut sperti
2014-08-26,kleng !!! baliho disesetan juga dirobek !!! madak ane ngerusak baliho2 #BaliTolakReklamasi nemu sengsara ! astungkara,leakBALI_,kleng baliho disesetan dirobek madak ngerusak baliho nemu sengsara astungkara
2014-08-26,"hubungan manusia dgn Tuhan .
hubungan manusia dgn alam .
hubungan manusia dgn sesama .

#BaliTolakReklamasi #BatalkanPepreslimasatuthbjad",leakBALI_,hubungan manusia tuhan hubungan manusia alam hubungan manusia
2014-08-26,maaf ya tweeps untuk sementara TL kalian dipenuhi tentang #BaliTolakReklamasi krn saya gak mau diam melihat tanah kelahiran tercinta hancur .,leakBALI_,maaf tweeps timeline dipenuhi diam tanah kelahiran tercinta hancur
2014-08-26,"dueg polone , mare sby ajak @jokowi_do2 keBali prejani masang baliho trus baliho2 #BaliTolakReklamasi ane uli mekelo mepasang dirusak !",leakBALI_,dueg polone mare sby ajak kebali prejani masang baliho trus baliho uli mekelo mepasang dirusak
2014-08-26,gedeg to pas nepukin baliho2 #BaliTolakReklamasi dirusak tp baliho pro -reklamasi mare mejujuk rapi dijembatan jimbaran #cing,leakBALI_,gedeg pas nepukin baliho dirusak baliho pro reklamasi mare mejujuk rapi dijembatan jimbaran
2014-08-25,"para penguasa sudah benar2 takut , dalam 1 mlm banyak baliho #BaliTolakReklamasi dirobek ! jngn takut mati 1 tumbuh seribu ! LAWAN !!!",leakBALI_,penguasa takut malam baliho dirobek jngn takut mati tumbuh seribu lawan
2014-08-24,"jangan mau kalah dengan para investor yg memasang baliho ""dukung reklamasi "" buktikan KITA yg #BaliTolakReklamasi lebih banyak ! @JRX_SID",leakBALI_,kalah investor memasang baliho dukung reklamasi buktikan
2014-08-24,"selamat siang semeton twitter , ingat ngetweet ke @jokowi_do2 dngn hastag #JokoWillSaveBali #BaliTolakReklamasi dan #BatalkanPerpreslimasatuthbjad",leakBALI_,selamat siang semeton twitter ngetweet dngn hastag
2014-08-24,"saat 3 dadong bule memainkan drama #balitolakreklamasi dengan tepat dan lucu , penonton pun bersorak <e2><80><a6>",leakBALI_,dadong bule memainkan drama lucu penonton bersorak
2014-08-24,sanur festival rame meseluk ... 3 dadong bule memainkan drama #BaliTolakReklamasi dengan gagah !,leakBALI_,sanur festival rame meseluk dadong bule memainkan drama gagah
2014-08-24,pemuda suwung kauh sedang mendirikan baliho #BaliTolakReklamasi didepan pertamina ! semangat ya kawan2 !!,leakBALI_,pemuda suwung kauh mendirikan baliho didepan pertamina semangat kawan
2014-08-24,"hai brow !!! masalah #BaliTolakReklamasi to sing je masalah warga pesisir gen tapi masalah Bali ! jani be buktiang munyin cai ne ""ajeg bali """,leakBALI_,brow warga pesisir gen bali jani buktiang munyin cai ajeg bali
2014-08-24,"simple ! krn cinta Bali ,gak mau alam rusak , budaya hilang RT @DemenMetakon : #DemenMetakon napi alasan ida dane mendukung #BaliTolakReklamasi ?",leakBALI_,simple cinta bali alam rusak budaya hilang napi alasan ida dane mendukung
2014-08-23,om @slankdotcom @fishGOD @AbdeeNegara @ridhohafiedz @topengmonyet nanti diBali suarakan #BaliTolakReklamasi ya ? aku tau Slank peduli Alam :),leakBALI_,dibali suarakan slank peduli alam
2014-08-23,MANTAP ! RT @ridhohafiedz : Insha Allah <e2><80><9c>@woeland_febrian : Om @ridhohafiedz & @slankdotcom suarakan #BaliTolakReklamasi #JokoWillSaveBali,leakBALI_,mantap insha allah suarakan
2014-08-23,"selamat siang , mari bergabung dalam perlawanan #BaliTolakReklamasi mention ke @jokowi_do2 agar  #JokoWillSaveBali",leakBALI_,selamat siang mari bergabung perlawanan mention
2014-08-23,"rencananya SBY dan Jokowi akan bertemu dibali , semoga baliho2 #BaliTolakReklamasi tetap kokoh berdiri disudut2 kota ! @gendovara @JRX_SID",leakBALI_,rencananya sby jokowi bertemu dibali semoga baliho kokoh berdiri disudut kota
2014-08-23,liatlah pak @jokowi_do2 ribuan anak muda Bali berkumpul untuk #BaliTolakReklamasi plis #JokoWillSaveBali,leakBALI_,liatlah ribuan anak muda bali berkumpul
2014-08-23,bli @gendovara @JRX_SID tgl 29 agustus @slankdotcom main disalah satu club malam diBali . semoga slank bisa menyampaikan #BaliTolakReklamasi,leakBALI_,tanggal twentynine agustus main disalah club malam dibali semoga slank
2014-08-23,anak yg sok keren adalah dngn upload foto2 dan update stts ditempat2 keren . ane keren to bani #bergerak untuk #BaliTolakReklamasi,leakBALI_,anak keren dngn upload foto update stts ditempat keren keren bani
2014-08-22,pagi ini 2 layangan #BaliTolakReklamasi mengudara dilangit tanjung benoa *yg satu ketutup pohon :(* @forbali13,leakBALI_,pagi layangan mengudara dilangit tanjung benoa ketutup pohon
2014-08-18,baju #balitolakreklamasi harga 100K . baju +stiker +buletin . yg mau pesen kontak ke no 089675594747 <e2><80><a6>,leakBALI_,baju harga 100k baju stiker buletin pesen kontak
2014-08-18,"peminat baju #BaliTolakReklamasi ternyata laris manis , 3x ke kantor @WALHIBali slalu habis :) bikin yg banyak lg ya brow @Radic_co",leakBALI_,peminat baju laris manis 3x kantor slalu habis brow
2014-08-18,yg jauh dari pesisir aja udah #Bergerak #BaliTolakReklamasi masak km yg dipesisir diam ? nunggu rumahmu tenggelam ya ? baru triak2 ...,leakBALI_,pesisir udah masak dipesisir diam nunggu rumahmu tenggelam triak
2014-08-16,"Film pendek yg sangat menyentuh hati ""Pray , Voiced , & Persuade "" for #BaliTolakReklamasi >  - via @putudharma91",leakBALI_,film pendek menyentuh hati pray voiced persuade
2014-08-16,pagi2 disambut layangan #BaliTolakReklamasi ditanjung benoa . mengudara dengan GAGAH !!! @gendovara @forbali13,leakBALI_,pagi disambut layangan ditanjung benoa mengudara gagah
2014-08-14,para penguasa mulai takut dgn masyarakat Bali yg semakin banyak menyuarakat #BaliTolakReklamasi berbagai macam pun dilakukan ! kampungan !!!,leakBALI_,penguasa takut masyarakat bali menyuarakat kampungan
2014-08-14,"ake sing ade ngamah adaahhh RT @forbali13 : Baliho2 #BaliTolakReklamasi mulai amah leak ya ? Yah , emang cuma pribadi2 leak yg ga seneng",leakBALI_,ake adik ngamah adaah baliho amah leak pribadi leak seneng
2014-08-14,selamat pagi . nanti sore jgn lupa ikut berwisata air ditanjung benoa dlm aksi pesisir bergerak ! #BaliTolakReklamasi,leakBALI_,selamat pagi sore lupa berwisata air ditanjung benoa aksi pesisir bergerak
2014-08-13,mengundang semua lapisan masyarakat yg #BaliTolakReklamasi untuk bergabung dalam PESISIR BERGERAK !! besok jam 14 :00,leakBALI_,mengundang lapisan masyarakat bergabung pesisir bergerak besok jam
2014-08-12,"kok semua baliho #BaliTolakReklamasi hilang dikedonganan ? diperbatasan kedonganan dan jimbaran , didepan benoa square gak ada lagi",leakBALI_,baliho hilang dikedonganan diperbatasan kedonganan jimbaran didepan benoa square
