date	tweets	user	clean_text1
27/11/14	buk @KamenKP pemancing ini tidak mau tempat dia menacri ikan hilang menjadi beton ! #BaliTolakReklamasi	leakBALI_	pemancing menacri ikan hilang beton
27/11/14	ayoooo nanti jam 2 kita turun kejalan demi Ibu pertiwi ! #BaliTolakReklamasi	leakBALI_	ayo jam turun kejalan pertiwi
26/11/14	ya cari kerja diBali ayo selamatkan tempat kerjamu , klo reklamasi jadi tempat kerjamu bakal tenggelam ! #BaliTolakReklamasi	leakBALI_	cari kerja dibali ayo selamatkan kerjamu reklamasi kerjamu tenggelam
21/11/14	malming gak punya tujuan kemana ? mending keacara keren ini :) drpd nyewa bungalow #BaliTolakReklamasi	leakBALI_	malming tujuan kemana mending keacara keren drpd nyewa bungalow
20/11/14	besok akan ada acara keren nih dipadanggalak , bakal ada @JRX_SID manggung disana ! #BaliTolakReklamasi	leakBALI_	besok acara keren dipadanggalak manggung disana
03/11/14	"jgn terlalu egois klo kamu cuma peduli dngn dirimu sendiri , sampai kapan kamu akan bersembunyi dibalik ""pikang meme "" mu ? #BaliTolakReklamasi"	leakBALI_	egois peduli dngn dirimu bersembunyi dibalik pikang meme
02/11/14	"besok !!!
bikin telinga Gubernur Bali panas !
#BaliTolakReklamasi #BatalkanPerpresNolimasatuthbjad"	leakBALI_	besok telinga gubernur bali panas
31/10/14	"MUSUH KITA ADALAH KEKUASAAN YANG MENINDAS !

#BaliTolakReklamasi #BatalkanPerpresNolimasatuthbjad #Bali <e2><80><a6>"	leakBALI_	musuh kekuasaan menindas
28/10/14	cc : @jokowi_do2 RT @leakBALI_: TOLONG SEBARKAN !! jangan mau dibohongi dan dibodohi lagi ! #BaliTolakReklamasi	leakBALI_	tolong sebarkan dibohongi dibohongi
26/10/14	LAWAN ! RT @Tri_Indrasagita : di salah satu koran hari ini @ForBALI13 @leakBALI_ #BaliTolakReklamasi	leakBALI_	lawan salah koran
23/10/14	"#Repost from ongkey_ 

'
---

Pantai Tanjung Benoa #Bali #indonesia #indah #BaliTolakReklamasi"	leakBALI_	ongkey pantai tanjung benoa
18/10/14	layangan #BaliTolakReklamasi sudah mengudara	leakBALI_	layangan mengudara
10/10/14	ini tanggapan bang Iwan Fals tentang #BaliTolakReklamasi : kita orang Bali tidak boleh diam saja ,<e2><80><a6>	leakBALI_	tanggapan iwan fals orang bali diam
10/10/14	[Teaser ] Tolak Reklamasi Teluk Benoa Art Event vidio yg bikin hati tersentuh dan #bergerak #BaliTolakReklamasi	leakBALI_	teaser tolak reklamasi teluk benoa art event vidio hati tersentuh
08/10/14	baliho milik @ForBALI13 yg diper4an pesanggaran pun dilipat agar tulisan #BaliTolakReklamasi tdk dibaca @SBYudhoyono	leakBALI_	baliho milik diper4an pesanggaran dilipat tulisan dibaca
08/10/14	mare SBY lakar teke keBali prejani baliho #BaliTolakReklamasi bongkar e , tp baliho pro reklamasi sing bongkar e , apa ini namanya demokrasi ?	leakBALI_	mare sby lakar teke kebali prejani baliho bongkar baliho pro reklamasi bongkar namanya demokrasi
08/10/14	halo teman2 jagain Baliho #BaliTolakReklamasi spertinya akan ada pembongkaran Baliho . jngn dilawan tapi diFoto aja lalu dimention	leakBALI_	halo teman jagain baliho spertinya pembongkaran baliho jngn dilawan difoto dimention
07/10/14	orang2 yg #BaliTolakReklamasi penampilan jelek tapi hati baik . orang2 pro reklamasi penampilan baik tapi hati bangsat !	leakBALI_	orang penampilan jelek hati orang pro reklamasi penampilan hati bangsat
07/10/14	kami wajah preman #BaliTolakReklamasi tp dngn cara damai . FPI mengatasnamakan agama tp dngn cara anarkis . nilai mana yg lebih beradab ?	leakBALI_	wajah preman dngn damai fpi mengatasnamakan agama dngn anarkis nilai beradab
06/10/14	tgl 19 Oktober akan ada acara kren slm 12 jam . Tolak Reklamasi Art Event ayo ramaikan :) @JRX_SID #BaliTolakReklamasi	leakBALI_	tanggal nineteen oktober acara kren slm twelve jam tolak reklamasi art event ayo ramaikan
05/10/14	ayooo yg ada diseputaran Seroja mampir ke stand Bali Tolak Teklamasi ada jual baju #BaliTolakReklamasi	leakBALI_	ayo diseputaran seroja mampir stand bali tolak teklamasi jual baju
04/10/14	setiap kegiatan yg berhubungan dengan #BaliTolakReklamasi kenapa slalu diintimidasi ? semua kegiatan kmi tidak pernah anarkis ! LAWAN !!!	leakBALI_	kegiatan berhubungan slalu diintimidasi kegiatan anarkis lawan
26/09/14	ini lo anak2 SD juga menyuarakan #BaliTolakReklamasi karena mereka tidak mau pulau yg dia cintai <e2><80><a6>	leakBALI_	anak sd menyuarakan pulau cintai
26/09/14	sekarang diRenon aksi #BaliTolakReklamasi #BatalkanPerpreslimasatuthbjad @JRX_SID	leakBALI_	direnon aksi
26/09/14	kami sudah siap dari berbagai elemen masyarakat dari difabel dan anak2 sudah berkumpul untuk #BaliTolakReklamasi	leakBALI_	elemen masyarakat difabel anak berkumpul
22/09/14	selamat malam Bali yg indah , semoga engkau tetap Indah tanpa ada tangan kotor yg merusak Bali , tetap suarakan #balitolakreklamasi I  BALI	leakBALI_	selamat malam bali indah semoga engkau indah tangan kotor merusak bali suarakan bali
21/09/14	"kita bosen dengar kata ""perubahan ekonomi , membuka lap kerja baru "" dngn mengorbankan alam , saatnya alam harus menang ! #BaliTolakReklamasi"	leakBALI_	bosen dengar perubahan ekonomi membuka lap kerja dngn mengorbankan alam alam menang
20/09/14	saat jln2 kepantai sanur memakai baju #BaliTolakReklamasi dinyanyikan lagu BTR oleh anak2 dngn lengkap . GAGAH !	leakBALI_	jalan kepantai sanur memakai baju dinyanyikan lagu btr anak dngn lengkap gagah
19/09/14	inilah ulah Investor rakus yg tlh merusak alam Bali . mrk lebih mengutamakan keuntungan drpd alam ! #BaliTolakReklamasi	leakBALI_	ulah investor rakus merusak alam bali mengutamakan keuntungan drpd alam
18/09/14	gak brani ! RT @JRX_SID : @AHMADDHANIPRAST mau main di konser #BaliTolakReklamasi ? Tp ga dibayar dan berisiko dimusuhi oleh penguasa /investor	leakBALI_	brani main konser dibayar berisiko dimusuhi penguasa investor
17/09/14	apa mungkin radio @MENARAFMBALI sudah dibungkam oleh penguasa /investor ? krn kmrn pernah muterin lagu #BaliTolakReklamasi tp skrng gak brni .	leakBALI_	radio dibungkam penguasa investor kemarin muterin lagu skrng brni
17/09/14	kirain beneran @MENARAFMBALI radio bagus ternyata gak sama sekali ya ? buktinya lagu yg saya req #BaliTolakReklamasi gak diPlay *ganti canel *	leakBALI_	kirain radio bagus buktinya lagu req diplay ganti canel
17/09/14	yux dengar radio @MENARAFMBALI saya sudah request lagu #BaliTolakReklamasi secara onair semoga diplay cc : @ForBALI13 @gendovara @JRX_SID	leakBALI_	yux dengar radio request lagu onair semoga diplay
16/09/14	hari ini akan ada aksi ngamen #BaliTolakReklamasi di Jakarta cek TL mbak @melaniesubono ayo kawan2 beri Doa dan semangatnya !	leakBALI_	aksi ngamen jakarta cek timeline ayo kawan doa semangatnya
15/09/14	siang ini saya disambut dengan baliho #balitolakreklamasi didepan seminyak square lengkap dngn 8 dusta revitalisai	leakBALI_	siang disambut baliho didepan seminyak square lengkap dngn dusta revitalisai
15/09/14	macet diBali selatan semakin hari semakin parah ! segini aja udah macet parah , aplg direklamasi mau jadi apa Bali selatan #BaliTolakReklamasi	leakBALI_	macet dibali selatan parah segini udah macet parah aplg direklamasi bali selatan
14/09/14	halo @MENARAFMBALI : #BreaktimeUnik salam #BaliTolakReklamasi buat @ForBALI13 dkk . reg lagu #BaliTolakReklamasi	leakBALI_	halo salam kawan kawan reg lagu
12/09/14	sumpah ! merinding nyetir saat radio @menarafmbali memutarkan lagu #BaliTolakReklamasi ini radio paling gagah dibali	leakBALI_	sumpah merinding nyetir radio memutarkan lagu radio gagah dibali
12/09/14	hebat ! radio @menarafmbali memutarkan lagu #BaliTolakReklamasi GAGAH !! cc : @ForBALI13 @JRX_SID @gendovara	leakBALI_	hebat radio memutarkan lagu gagah
12/09/14	ayo ajak teman2mu untuk lebih mencintai alam dan Bali dengan #BaliTolakReklamasi cek ->  @ForBALI13	leakBALI_	ayo ajak teman mencintai alam bali cek
12/09/14	jgn menyesali apa yg sudah terjadi hari ini , jgn pernah bosen teriakan #BaliTolakReklamasi krn masih ada hari esok yg lebih baik dr hari ini	leakBALI_	menyesali bosen teriakan esok
12/09/14	dagang nasi goreng aja pake baju #BaliTolakReklamasi GAGAH !	leakBALI_	dagang nasi goreng pake baju gagah
12/09/14	didepan tongos makan ne ade baliho #BaliTolakReklamasi ye suud makan potrek tes :D neh neh anak uli <e2><80><a6>	leakBALI_	didepan tongos makan adik baliho suud makan potrek tes anak uli
11/09/14	nyen uli pidan nakonin baju #BaliTolakReklamasi ? mai ke @taman_baca dini ade nak ngadep jani !	leakBALI_	nyen uli pidan nakonin baju mai adik nak ngadep jani
11/09/14	INGAT ! hari ini di @taman_baca kesiman ! buktikan jika kamu  BALI #BaliTolakReklamasi	leakBALI_	kesiman buktikan bali
10/09/14	dije ne ? RT DedyBratha : Jeg sing kalah saing ne bli (y )  @leakBALI_ #BaliTolakReklamasi	leakBALI_	dj dedybratha jeg kalah saing
10/09/14	"DIBACA !!!

Agar kalian tidak dibodohi oleh investor !
#BaliTolakReklamasi #BatalkanPerpreslimasatuthbjad <e2><80><a6>"	leakBALI_	dibaca dibohongi investor
10/09/14	jumlah follower di Instagram unik 2345 saya dedikasikan untuk gerakan #BaliTolakReklamasi difollow ya :)	leakBALI_	follower instagram unik twothousandthreehundredandfortyfive dedikasikan gerakan difollow
09/09/14	tetap suarakan #BaliTolakReklamasi  RT @JRX_SID : Siapkan energi terbaikmu SID malam ini di GOR Ngurah Rai !	leakBALI_	suarakan siapkan energi terbaikmu sid malam gor ngurah rai
09/09/14	Dampak Reklamasi Manado . jgn sampai ini terjadi diBali ! satukan suara #BaliTolakReklamasi @JRX_SID	leakBALI_	dampak reklamasi manado dibali satukan suara
09/09/14	cc : @jokowi_do2 RT @ongkeytherinz : THE RINZOUGNERs Br . Tarukan Mas Ubud #BaliTolakReklamasi #BatalkanPerpreslimasatuthbjad	leakBALI_	rinzougners tarukan ubud
07/09/14	walaupun kamu dibilang ikut2an menyuarakan #BaliTolakReklamasi gak apa2 , itu lebih baik dari pada diam . karena diam = pro -reklamasi .	leakBALI_	dibilang menyuarakan diam diam pro reklamasi
07/09/14	uang tidak akan abadi tp cinta untuk tanah kelahiran itu abadi didalam hati yg tidak bisa dibayar dengan uang #BaliTolakReklamasi	leakBALI_	uang abadi cinta tanah kelahiran abadi didalam hati dibayar uang
07/09/14	penolakan reklamasi teluk benoa semakin meluas , walaupun kita tdk bisa bayar orang2 tapi kita bayar mereka dengan cinta #BaliTolakReklamasi	leakBALI_	penolakan reklamasi teluk benoa meluas bayar orang bayar cinta
07/09/14	terima kasih @menarafmbali #SparcoProgram dan @BayuMenara sudah mau menyuarakan #BaliTolakReklamasi semoga radio2 yg mengikuti menara fm :)	leakBALI_	terima kasih menyuarakan semoga radio mengikuti menara fm
07/09/14	kita tidak butuh hotel , resort super mewah yg kita butuhkan apa yg ada diBali saat ini itu sudah dari cukup menderita #BaliTolakReklamasi	leakBALI_	butuh hotel resort super mewah butuhkan dibali menderita
13/12/15	Mau liat kaos2 perjuangan dr berbagai wilayah ? Lihat di booth komunitas #BaliTolakReklamasi di padanggalak	gendovara	lihat kaos perjuangan wilayah lihat booth komunitas padanggalak
12/12/15	Tweps . Semesta melindungi perjuangan kita . Mari turun ke lapangan . Semangati api perlawanan ini dengan nafas cinta alam #balitolakreklamasi	gendovara	tweps semesta melindungi perjuangan mari turun lapangan semangati api perlawanan nafas cinta alam
06/09/15	@shaggydogjogja @HERUWA kalian gagah . Gerakan #BaliTolakReklamasi adalah perjuangan semesta . Ini baru adrenaline !	gendovara	gagah gerakan perjuangan semesta adrenaline
06/09/15	Liat kaosnya @Blueskycloud9 ,Gagah . Ehmm kabarny musisi dibrief panpel agar ga suara #BaliTolakReklamasi . Bener gak ?	gendovara	lihat kaosnya gagah kabarny musisi dibrief panpel suara
06/09/15	Bg tweeps yg menonton ,gunakan kaos #BaliTolakReklamasi .Kibarkan panji2 , triakan suara perlawanan ! Dorong mrk punya nyali ! #SoundNoAdrenaline	gendovara	tweeps menonton kaos kibarkan panji triakan suara perlawanan dorong nyali
06/09/15	Klo benar , tentu saja ini ironis . #BaliTolakReklamasi adlh urusan publik bkn urusan politik kekuasaan . Hrs cerdas menilai #SoundNoAdrenaline	gendovara	ironis urusan publik urusan politik kekuasaan cerdas menilai
06/09/15	Katany musik brnyali .Tp kok ada kabar gk sedap ya ?gosipnya ,musisi dibrief agr tdk suarakan #BaliTolakReklamasi . Benarkah ? #SoundNoAdrenaline	gendovara	musik bernyali kabar sedap gosipnya musisi dibrief suarakan
06/09/15	Setelah @Seringai lantang , skr @Blueskycloud9 @DEADSQUAD_Band kobarkan panji #baliTolakReklamasi . #SoundNoAdrenaline	gendovara	lantang skr kobarkan panji
22/08/15	Karnaval Agustusan di Bangil Pasuruan Jawa Timur , poster #BaliTolakReklamasi Teluk Benoa . Cc @jokowi @susipudjiastuti	gendovara	karnaval agustusan bangil pasuruan jawa timur poster teluk benoa
14/07/15	@melanieSjohan keren kaosnya #BaliTolakReklamasi	gendovara	keren kaosnya
13/07/15	Akhirnya ktemu jg dg @CTuah , pejuang dr samarinda stlh bertahun2 tdk jumpa . Salah satu orang yg support gerakan #BALITOLAKREKLAMASI	gendovara	temu pejuang samarinda stlh bertahun jumpa salah orang dukung gerakan
30/06/15	Dimanapun dan kapanpun selalu kampanye perjuangan semesta #BaliTolakReklamasi ini #IniAksikuManaAksimu ?	gendovara	dimanapun kampanye perjuangan semesta
29/06/15	Lawak Rarekual meriahkan Ultah Sekaa Truna Yowana Yadnya Patni Br . Anyar Ds Tanjung Benoa . Gemakan lagu #Balitolakreklamasi cc @smileforbali	gendovara	lawak rarekual meriahkan ultah sekaa truna yowana yadnya patni anyar desa tanjung benoa gemakan lagu
14/06/15	S3makin banyak yg berani mendukung gerakan #BaliTolakReklamasi cc @ForBALI13 @balitv @netmediatama @BaleBengong	gendovara	s3makin berani mendukung gerakan
14/06/15	Nah ini lag banyak support bagi gerakan #BaliTolakReklamasi cc @ForBALI13	gendovara	dukung gerakan
14/06/15	"Peserta Asia Pasific Greens Federation  #APGF2015 , di New Zealand ,  bersolidaritas bg 
gerakan #BaliTolakReklamasi"	gendovara	peserta asia pasific greens federation zealand bersolidaritas gerakan
14/06/15	JAMES SHAW ,  Member of Parliement New Zealand dr Green Party  bersolidaritas u / gerakan #BaliTolakReklamasi #APGF2015	gendovara	james shaw parliement zealand green party bersolidaritas gerakan
13/06/15	Support from Convener Kelly Yen #APGF2015 for #BaliTolakReklamasi @johnmuhammad_ @ForBALI13	gendovara	dukung convener kelly
13/06/15	Catherine Delahunty member of parliament Australia stand in sokidarity #BaliTolakReklamasi #APGF2015 cc @ForBALI13	gendovara	catherine delahunty parliament australia stand sokidarity
13/06/15	Gerakan #BaliTolakReklamasi Teluk Benoa semakin mendunia . Respon dr aktifis2 ini adalah buktinya ! Terus #Bergerak	gendovara	gerakan teluk benoa mendunia respon aktivis buktinya
13/03/15	"Td mau kupinjam tp ga dikasi ""@antonemus :kirain mas @Dandhy_Laksono yg ngedrone . trnyata polisi . #BaliTolakReklamasi"	gendovara	kupinjam dikasi kirain ngedrone trnyata polisi
06/02/15	Gitaris @stevenjam pake kaos #BaliTolakReklamasi di #balireggaemovement	gendovara	gitaris pake kaos
06/02/15	Penonton #BaliReggaeMovement banyak yag berkaos #BaliTolakReklamasi #TolakReklamasiBerkedokRevitalisasiTelukBenoa REGGAE ADALAH BERLAWAN !	gendovara	penonton yag berkaos reggae berlawan
10/09/16	Mereka datang untuk memfitnah gerakan #BaliTolakReklamasi berbungkus nasionalisme . Ah kacung tetap saja kacung . Berkuasa dikit aja belagu !	gendovara	memfitnah gerakan berbungkus nasionalisme kacung kacung berkuasa belagu
05/09/16	Jika ada yang meragukan nasionalisme gerakan #BaliTolakReklamasi silakan lihat gambar ini . Veteran RI berjuang !	gendovara	meragukan nasionalisme gerakan silakan lihat gambar veteran indonesia berjuang
03/09/16	Jika masih punya hati , sudah semestinya menolak reklamasi Teluk Benoa .  #BaliAsik #BaliTolakReklamasi cc @jokowi	gendovara	hati semestinya menolak reklamasi teluk benoa
03/09/16	"Bali ttp asik tanpa harus over development yg abaikan  kearifan lokal dan lingkungan . 
#BaliAsik
#BaliTolakReklamasi"	gendovara	bali asik development abaikan kearifan lokal lingkungan
28/08/16	Tuh dibilangin gerakan #BaliTolakReklamasi adlh gerakan rakyat . Penuh kreatifitas . Keren -kan ? Msh sangsi ? @ForBALI13	gendovara	dibilangin gerakan gerakan rakyat penuh kreatifitas keren sangsi
28/08/16	Lalu di @LEGIANBEACHFEST #BaliTolakReklamasi  bergemuruh . @naviculamusic main diiringi kibaran panji2 @ForBALI13 .	gendovara	bergemuruh main diiringi kibaran panji
28/08/16	@GlennFredly  bentangkan kain bermotif @ForBALI13 sbg bentuk solidaritas atas perjuangan #BaliTolakReklamasi	gendovara	bentangkan kain bermotif bentuk solidaritas perjuangan
28/08/16	Di Sanur Village Festival , sebelumnya relawan @ForBALI13 memeriahkan ogoh2  #BaliTolakReklamasi , malamnya dipanggung seni pekik BTR bergolak	gendovara	sanur village festival relawan memeriahkan ogoh malamnya dipanggung seni pekik btr bergolak
28/08/16	Semalam seru , gema #BaliTolakReklamasi berkumandang di 2 tempat . 1 ) Sanur Village Festival & 2 ) Legian Beach Festival .	gendovara	semalam seru gema berkumandang sanur village festival legian beach festival
28/08/16	Penutupan Sanur Village Festival dgn Ogoh -Ogoh o / Barisan #BaliTolakReklamasi dr Leak Sanur . Kreatifkan ? @forbali13	gendovara	penutupan sanur village festival ogoh ogoh barisan leak sanur kreatifkan
03/08/16	Perempuan yang bersemangat menemani anaknya berjuang . Perjuangan #BaliTolakReklamasi tak kenal batas usia .	gendovara	perempuan bersemangat menemani anak berjuang perjuangan kenal batas usia
03/08/16	Ini suasana aksi #BaliTolakReklamasi . Seorang bapak memegang megaphone sambil ngajak anaknya . Ini namanya totalitas !	gendovara	suasana aksi memegang megaphone ngajak anak namanya totalitas
03/08/16	Pd aksi #BaliTolakReklamasi (31 juli 16 ) longmarch 2 km loh . Liat ekpresi perempuan ini ? Penuh semangat & keikhlasan	gendovara	aksi thirtyone juli sixteen longmarch lihat ekspresi perempuan penuh semangat keikhlasan
03/08/16	Liat smangat Ibu ini dg 2 anakny . Eit jgn salah ,mrk sdh ikut aksi #BaliTolakReklamasi dr 4 th lalu cc @walhinasional	gendovara	lihat smangat anak salah aksi
03/08/16	Liat keluarga ini . Mrk sll hadir dlm aksi2 #BaliTolakReklamasi . Mrk rela wkt pikniknya tuk brjuang cc @walhinasional	gendovara	lihat keluarga hadir aksi rela pikniknya berjuang
03/08/16	Aksi2 #BaliTolakReklamasi selalu diikuti byk keluarga . Gerakan ini sdh masuk ke ranah  paling intim yakni keluarga !	gendovara	aksi diikuti keluarga gerakan masuk ranah intim keluarga
02/08/16	Mrk yg lapar saat aksi tolak reklamasi . Dg duit sndiri beli lumpia . Eit ,pakaianny jg duit sndiri #BaliTolakReklamasi	gendovara	lapar aksi tolak reklamasi uang sndiri beli lumpia pakaian uang sndiri
15/02/16	Pamflet #BaliTolakReklamasi dr @ForBALI13 menghiasi papan2 informasi kampus UIN Jakarta cc @bem_kbmpnb @BEM_UNHI	gendovara	pamflet menghiasi papan informasi kampus uin jakarta
10/02/16	Itulah orang2 kreatif dan bernurani . Dimana dan kapan saja selalu bw pesan #BaliTolakReklamasi cc @susipudjiastuti	gendovara	orang kreatif bernurani dimana bawa pesan
11/02/17	Bebaskan kawan kami I Made Joniantara alias De John & I Gusti Dharmawijaya alias Gung Omled @gendovara @DivHumasPolri #BaliTolakReklamasi	gendovara	bebaskan kawan joniantara alias john gusti dharma wijaya alias gung omled
07/01/17	Malam ini konser mini #BaliTolakReklamasi di wantilan desa adat Kelan . Datang , berjuang dan berdendang . #BerlawanDenganRiangGembira	gendovara	malam konser mini wantilan desa adat kelan berjuang berdendang
04/09/13	@GoesEka67 @Radic_co #BaliTolakReklamasi sama2 bro . Maaf kalo ga sempet ngobrol :)	gendovara	maaf kalo sempet ngobrol
02/09/13	Eitttt ada @ardha_neraka n boker #baliTolakReklamasi	gendovara	boker
28/08/13	"""@Dirty13_cloth : Mari kita semangati orang -orang ini <c2><bb> @gendovara @JRX_SID @WalhiBali selamatkan Bali dan Negeri ini . #BaliTolakReklamasi """	gendovara	mari semangati orang orang selamatkan bali negeri
07/11/13	Bang @iwanfals  MEnolak Reklamasi Teluk BEnoa Bali  #balitolakreklamasi	gendovara	menolak reklamasi teluk benoa bali
01/10/13	@JRX_SID @forbali13 salam solidaritas buat  @GlennFredly bro . semoga gelora perjuangan semakin bergema :) #BaliTolakReklamasi	gendovara	salam solidaritas semoga gelora perjuangan bergema
24/12/13	Cak @AHMADDHANIPRAST jika ada waktu luang , mohon buka website gerakan #BaliTolakReklamasi Teluk Benoa :	gendovara	luang mohon buka website gerakan teluk benoa
27/06/14	"Cc @dendisandinatha ""@gedeamstrong : Thx untuk aksinya tdi @forbali13 @sid_official #BaliTolakReklamasi"	gendovara	aksi
27/06/14	"Cc @dendisandinatha ""@forbali13 : Baleganjur nya udah siap nii .. #BatalkanPerpreslimasatuthbjad #BaliTolakReklamasi"	gendovara	baleganjur udah
27/06/14	"Palingan si koran abal2  ""@RMBLrafa : Masih adakah yang bilang ini puluhan ?!
#BaliTolakReklamasi @forbali13 @JRX_SID"	gendovara	palingan koran abal adakah bilang puluhan
27/06/14	"Cc @dendisandinatha ""@SemaraAgung : Turun ke jalan @forbali13 #BaliTolakReklamasi #BatalkanPerpreslimasatuthbjad"	gendovara	turun jalan
26/06/14	"Dahsyat ""@forbali13 : Dr Negara menolak reklamasi ,bw puisi titipan ibuny #BaliTolakReklamasi #BatalkanPerpreslimasatuthbjad"	gendovara	dahsyat negara menolak reklamasi bawa puisi titipan ibuny
26/06/14	"Dahsyat !!""@forbali13 : @robinavicula di tengah barisan #BatalkanPerpreslimasatuthbjad #BaliTolakReklamasi"	gendovara	dahsyat barisan
26/06/14	Kekuasaan saat ini selalu berusaha benturkan masyarakat sipil dgn sipil .jgn terpancing dan terprovokasi .Tetap aksi damai #balitolakreklamasi	gendovara	kekuasaan berusaha benturkan masyarakat sipil sipil terpancing terprovokasi aksi damai
21/06/14	Dalam hormat u / kawan2 @outsiderbdg yg gelar aksi #batalkanperpreslimasatuthbjad di Bandung . moga @SBYudhoyono ga tuli n buta . #balitolakreklamasi	gendovara	hormat kawan gelar aksi bandung semoga tuli buta
21/06/14	"Bali tolak reklamasi bergema di Bandung .Biar penguasa tau gerakan ini menasional ""@outsidersBDG : #baliTolakReklamasi"	gendovara	bali tolak reklamasi bergema bandung biar penguasa gerakan menasional
19/06/14	@SID_Official Thx atas persembahan kalian u / gerakan #balitolakreklamasi di AMI award cc @JRX_SID @BOBBYBIKUL @baliekarock @SoundbwoyDodix	gendovara	persembahan gerakan ami award
17/06/14	anda menyebut kami segelintir ? ehm kami ada ribuan #batalkanperpreslimasatuthbjad #balitolakreklamasi --->	gendovara	menyebut segelintir ribuan
17/06/14	"Cc @dendisandinatha @madebayak ""@xRMBLx : Pemain tabuh lokal . #BatalkanPerpreslimasatuthbjad #BaliTolakReklamasi"	gendovara	pemain tabuh lokal
16/06/14	"@iwanfals ""ternyata kita harus ke jalan , robohkan perpres yg berdiri mengangkang "" #batalkanPerpreslimasatuthbjad #balitolakreklamasi teluk benoa"	gendovara	jalan robohkan perpres berdiri mengangkang teluk benoa
12/06/14	"Cc @KOMPOLNAS cc @komnasham ""@bobbyalcoholic : Krn alasan @SBYudhoyono mau lwt baliho #BaliTolakReklamasi kami dibongkar ,bpk2 intimidasi kami"	gendovara	alasan baliho dibongkar intimidasi
20/02/14	Menunggu foto @valdyabara berkaos #balitolakreklamasi	gendovara	menunggu foto berkaos
29/01/14	"Kedatangan mereka ; @bobi_marjinal @MIKE_MARJINAL memberi tambahan tarikan nafas perlawanan . #baliTolakReklamasi"	gendovara	kedatangan tambahan tarikan nafas perlawanan
30/08/14	"Cc @juliaperrez ""@antonemus : reklamasi teluk benoa rentan bikin kebanjiran . ini hasil risetnya . #BaliTolakReklamasi"	gendovara	reklamasi teluk benoa rentan kebanjiran hasil risetnya
30/08/14	"Cc @jokowi_do2 ""@antonemus : reklamasi teluk benoa membuat bali selatan kebanjiran . ini risetnya . #BaliTolakReklamasi"	gendovara	reklamasi teluk benoa bali selatan kebanjiran risetnya
28/08/14	"Top ""@DediDiatmika :Seminyak bergerak ! Tolak Reklamasi Teluk Benoa #balitolakreklamasi @JRX_SID @gendovara @forbali13"	gendovara	top seminyak bergerak tolak reklamasi teluk benoa
27/08/14	"Trims supportnya bro ""@DBogsRidwan : Mantaff bro @gendovara at @KompasTV #BaliTolakReklamasi """	gendovara	dukung mantap
26/08/14	"#JokoWillSaveBali ""@rambobuda : Atur pejati ,Jek acep nasne atman jeleme  rakus "" jak ane ngusak baliho #BaliTolakReklamasi ring hyang BARUNA"	gendovara	atur pejati jek acep nasne atman jeleme rakus jak ngusak baliho ring hyang baruna
25/08/14	Teman2 mari teriakan #balitolakreklamasi dan setiap twit mari kita isi dgn #JokoWillSaveBali . Kasitau pak @jokowi_do2 alm bali terancam	gendovara	teman mari teriakan twit mari isi kasitau almarhum bali terancam
25/08/14	@jokowi_do2 kedatangan bpk ke Bali sgt istimewa .mk baliho kami dirobek agar bpk tdk dengar suara  #balitolakreklamasi #JokoWillSaveBali	gendovara	kedatangan bali istimewa baliho dirobek dengar suara
22/08/14	"Mbak @juliaperrez jika berkenan mbak bisa cek  atau search gerakan #BaliTolakReklamasi . Bisa cek di youtube jg . ;)"	gendovara	berkenan cek search gerakan cek youtube
08/08/14	Hormatku bt Jelantik dr Jembrana . Pagi2 ke dps demi ikut #balitolakreklamasi . Abis aksi ke @WALHIBali ngopi bentar .trus lg balik ke jembrana	gendovara	hormatku jelantik jembrana pagi dps habis aksi ngopi bentar trus jembrana
08/08/14	Inilah gerakan rakyat . Rakyat melawan , rakyat yg kuasa atas negri ini . Mari terus berjuang #BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi	gendovara	gerakan rakyat rakyat melawan rakyat kuasa negri mari berjuang
08/08/14	"Td tak kira peyut :p ""@Lightning_venus : ini bkn mksd ngasi pantat ..maap @gendovara lop lop  #BaliTolakReklamasi"	gendovara	perut maksud pantat maap lop lop
08/08/14	Terimakasih bt kawan2 dr Tabanan telah hadir pd aksi #balitolakreklamasi hari ini . Solidaritas U / Bali . #BatalkanPerpreslimasatuthbjad	gendovara	kawan tabanan hadir aksi solidaritas bali
08/08/14	Terimakasih bt pemuda2 dr Bali Barat (Negare ) tlh hadir pd aksi #balitolakreklamasi hari ini .  #BatalkanPerpreslimasatuthbjad . hati2 di jalan	gendovara	pemuda bali barat negare hadir aksi hati jalan
08/08/14	Trims @HMPEFH_UNUD  hadir pd aksi #balitolakreklamasi hari ini .moga makin byk mhs yg bergabung dlm gerakan rakyat #BatalkanPerpreslimasatuthbjad	gendovara	hadir aksi semoga mahasiswa bergabung gerakan rakyat
08/08/14	Thx BEM UNHI , @Frontier_Bali @PPMIBali hari ini pimpin aksi .Kalian organ mahasiswa progresif #balitolakreklamasi #BatalkanPerpreslimasatuthbjad	gendovara	bem unhi pimpin aksi organ mahasiswa progresif
07/08/14	Trims bt semua kawan2 yg hadir walopun harus tinggalkan pekerjaan demi aksi #balitolakreklamasi hari ini .  #BatalkanPerpreslimasatuthbjad	gendovara	kawan hadir walopun tinggalkan pekerjaan aksi
